index,day,titleName,titleID,authorName,authorID,rating,url
59,thu,나의 불편한 상사,799165,탄지 / 남은경 / 이다홍,799165,9.81,https://comic.naver.com/webtoon/list?titleId=799165
60,thu,베니루 BAENIRU,796302,우지금,356406,9.89,https://comic.naver.com/webtoon/list?titleId=796302
61,thu,방과후 레시피,793130,혜루,354891,9.97,https://comic.naver.com/webtoon/list?titleId=793130
62,thu,달의 요람,762035,이정선,341471,4.11,https://comic.naver.com/webtoon/list?titleId=762035
63,thu,환상연가,784506,반지운,326248,9.98,https://comic.naver.com/webtoon/list?titleId=784506
64,thu,시에라,778707,문아 / Rana,778707,9.94,https://comic.naver.com/webtoon/list?titleId=778707
65,thu,진짜 진짜 이혼해,790409,서후 / 해인,790409,9.93,https://comic.naver.com/webtoon/list?titleId=790409
66,thu,따개비,792277,뜰새 / delete / 레고밟았어,792277,8.77,https://comic.naver.com/webtoon/list?titleId=792277
67,thu,아빠같은 남자,774451,이수민,253850,9.81,https://comic.naver.com/webtoon/list?titleId=774451
68,thu,천재의 게임방송,797417,다넛 / 지금 / 하이엔드,797417,8.38,https://comic.naver.com/webtoon/list?titleId=797417
69,thu,가상&RPG,785701,주다현,352321,9.91,https://comic.naver.com/webtoon/list?titleId=785701
70,thu,"황궁에 핀 꽃은, 미쳤다",796324,한누리 / 희구 / 성소작,796324,9.91,https://comic.naver.com/webtoon/list?titleId=796324
71,thu,부캐인생,791258,까를로스 / 징크,791258,9.69,https://comic.naver.com/webtoon/list?titleId=791258
72,thu,황제사냥,800304,KAN,358318,9.94,https://comic.naver.com/webtoon/list?titleId=800304
73,thu,35cm,703847,홍가,317157,9.51,https://comic.naver.com/webtoon/list?titleId=703847
74,thu,사기 친 공작님을 유혹해버렸다,802849,T.Heimdallr  / 쥐똥새똥,802849,9.95,https://comic.naver.com/webtoon/list?titleId=802849
75,thu,로맨틱 태평수산,792125,육일공,329948,9.95,https://comic.naver.com/webtoon/list?titleId=792125
76,thu,자취방 신선들,758587,마로,266746,9.95,https://comic.naver.com/webtoon/list?titleId=758587
77,thu,배트맨: 웨인 패밀리 어드벤처,784989,CRC Payne / StarBite,784989,9.82,https://comic.naver.com/webtoon/list?titleId=784989
78,thu,온실 속 화초,769662,옛사람,295916,9.95,https://comic.naver.com/webtoon/list?titleId=769662
79,thu,카루나,754876,강호진,20,9.82,https://comic.naver.com/webtoon/list?titleId=754876
80,thu,보물과 괴물의 도시,751993,이을,337931,9.95,https://comic.naver.com/webtoon/list?titleId=751993
81,thu,사랑하는 여배우들,794644,고나리자 / 수정,794644,9.95,https://comic.naver.com/webtoon/list?titleId=794644
82,thu,유월의 소한,796492,윤정민,316224,9.60,https://comic.naver.com/webtoon/list?titleId=796492
83,thu,권리행사자,795929,샤이탄,357149,9.70,https://comic.naver.com/webtoon/list?titleId=795929
84,thu,마법사랑해,776655,명랑 / 청설모,776655,9.97,https://comic.naver.com/webtoon/list?titleId=776655
