index,day,titleName,titleID,authorName,authorID,rating,url
1,tue,김부장,783053,박태준 만화회사 / 정종택,783053,9.42,https://comic.naver.com/webtoon/list?titleId=783053
2,tue,내가 키운 S급들,784248,seri / 비완 / 근서,784248,9.95,https://comic.naver.com/webtoon/list?titleId=784248
3,tue,마루는 강쥐,796152,모죠,325321,9.98,https://comic.naver.com/webtoon/list?titleId=796152
4,tue,대학원 탈출일지,790713,요다,353932,9.98,https://comic.naver.com/webtoon/list?titleId=790713
5,tue,한림체육관,743139,혜성 / 이석재,743139,9.76,https://comic.naver.com/webtoon/list?titleId=743139
6,tue,사신소년,730656,류,326532,9.91,https://comic.naver.com/webtoon/list?titleId=730656
7,tue,멸망 이후의 세계,789979,S-Cynan / 언데드 감자 / 싱숑,789979,9.92,https://comic.naver.com/webtoon/list?titleId=789979
8,tue,하루만 네가 되고 싶어,738487,삼,330081,9.97,https://comic.naver.com/webtoon/list?titleId=738487
9,tue,삼국지톡,711422,무적핑크 / 이리,711422,9.90,https://comic.naver.com/webtoon/list?titleId=711422
10,tue,올가미,732988,해무리,327561,9.98,https://comic.naver.com/webtoon/list?titleId=732988
11,tue,사변괴담,804783,강태진,360494,9.86,https://comic.naver.com/webtoon/list?titleId=804783
12,tue,천마는 평범하게 살 수 없다,774358,철범 / 우푸 / 산천,774358,9.17,https://comic.naver.com/webtoon/list?titleId=774358
13,tue,하북팽가 막내아들,783877,스튜디오M / 기원 / 무향,783877,9.82,https://comic.naver.com/webtoon/list?titleId=783877
14,tue,놓지마 정신줄 시즌3,801589,신태훈 / 나승훈,801589,9.97,https://comic.naver.com/webtoon/list?titleId=801589
15,tue,궤짝,802389,"박태준 만화회사, 주범 / 지노",802389,9.71,https://comic.naver.com/webtoon/list?titleId=802389
16,tue,헬58,719508,장성준,321638,9.83,https://comic.naver.com/webtoon/list?titleId=719508
17,tue,시한부인 줄 알았어요!,801711,혜용 / 에시 / 최아리,801711,9.98,https://comic.naver.com/webtoon/list?titleId=801711
18,tue,악몽의 형상,793283,김용키,316248,9.92,https://comic.naver.com/webtoon/list?titleId=793283
19,tue,반대로 끌리는 사이,808454,한구,365302,9.89,https://comic.naver.com/webtoon/list?titleId=808454
20,tue,해골협객,808388,성불예정 / 준1,808388,8.07,https://comic.naver.com/webtoon/list?titleId=808388
21,tue,저 그런 인재 아닙니다,802840,에몽 / 머나 / 덴피,802840,9.97,https://comic.naver.com/webtoon/list?titleId=802840
22,tue,초인의 게임,795658,Two-zero / 플랜에이 / 니콜로,795658,9.95,https://comic.naver.com/webtoon/list?titleId=795658
23,tue,원주민 공포만화,698918,원주민,311700,9.86,https://comic.naver.com/webtoon/list?titleId=698918
24,tue,랜덤채팅의 그녀!,702608,박은혁,313686,9.26,https://comic.naver.com/webtoon/list?titleId=702608
25,tue,호랑이 들어와요,757904,배세혁 / 유은,757904,9.97,https://comic.naver.com/webtoon/list?titleId=757904
26,tue,나타나주세요!,770068,김기현,344876,9.95,https://comic.naver.com/webtoon/list?titleId=770068
27,tue,위아더좀비,766648,이명재,343303,9.98,https://comic.naver.com/webtoon/list?titleId=766648
28,tue,유사연애,804653,여은,342512,9.96,https://comic.naver.com/webtoon/list?titleId=804653
29,tue,윌유메리미,616239,마인드C,249356,9.92,https://comic.naver.com/webtoon/list?titleId=616239
30,tue,덴큐,778963,백감독,349056,9.82,https://comic.naver.com/webtoon/list?titleId=778963
31,tue,집이 없어,721433,와난,82,9.97,https://comic.naver.com/webtoon/list?titleId=721433
32,tue,렌탈히어로,808804,포르토 / 코벳,808804,9.66,https://comic.naver.com/webtoon/list?titleId=808804
33,tue,시체기사 군터,798326,마요너구리,357355,9.93,https://comic.naver.com/webtoon/list?titleId=798326
34,tue,용왕님의 셰프가 되었습니다,741449,옥 / 카라쿨 / 문백경,741449,9.97,https://comic.naver.com/webtoon/list?titleId=741449
35,tue,헥토파스칼,799250,버퍼링 / 길성근,799250,9.91,https://comic.naver.com/webtoon/list?titleId=799250
36,tue,그냥 선생님,804333,연일,360382,9.97,https://comic.naver.com/webtoon/list?titleId=804333
37,tue,로잘린 보가트,797582,삼월에 / 마하 / 하노HANO,797582,9.97,https://comic.naver.com/webtoon/list?titleId=797582
38,tue,짝사랑의 마침표,789682,숭어,326097,9.97,https://comic.naver.com/webtoon/list?titleId=789682
39,tue,연우의 순정,752532,이솔,337922,9.98,https://comic.naver.com/webtoon/list?titleId=752532
40,tue,우투리: THE LEGACY,797819,이재헌 / 홍기우,797819,9.82,https://comic.naver.com/webtoon/list?titleId=797819
41,tue,빅맨,753839,하하영,337154,9.73,https://comic.naver.com/webtoon/list?titleId=753839
42,tue,우리 집 고양이 보고 갈래?,805743,삼태,360928,9.96,https://comic.naver.com/webtoon/list?titleId=805743
43,tue,왕게임,798101,신형욱 / 범고래,798101,9.87,https://comic.naver.com/webtoon/list?titleId=798101
44,tue,사표내고 이계에서 힐링합니다,800726,덤보 / 파란 / 딥블랙,800726,9.93,https://comic.naver.com/webtoon/list?titleId=800726
45,tue,에이머,400739,구동인,211522,9.80,https://comic.naver.com/webtoon/list?titleId=400739
46,tue,애옹식당,785703,정다정,215088,9.96,https://comic.naver.com/webtoon/list?titleId=785703
47,tue,빌런투킬,765156,퓨핀 / 은지,765156,9.91,https://comic.naver.com/webtoon/list?titleId=765156
48,tue,랜덤타겟,807582,이니 / 정유한,807582,9.92,https://comic.naver.com/webtoon/list?titleId=807582
49,tue,웅크,800506,나유진,16,9.97,https://comic.naver.com/webtoon/list?titleId=800506
