index,day,titleName,titleID,authorName,authorID,rating,url
81,mon,버그이터,793067,이륙,355600,9.76,https://comic.naver.com/webtoon/list?titleId=793067
82,mon,슈퍼스타 천대리,785749,Do8 / 이재국 / 박경원,785749,9.81,https://comic.naver.com/webtoon/list?titleId=785749
83,mon,토마토가 돼라!,805702,뮤리,360908,9.95,https://comic.naver.com/webtoon/list?titleId=805702
84,mon,최후의 금빛아이,772734,알깨 / 새몽,772734,9.94,https://comic.naver.com/webtoon/list?titleId=772734
85,mon,결혼공략,792317,율무,354514,9.96,https://comic.naver.com/webtoon/list?titleId=792317
86,mon,연애 연기대상,803123,김충전 / 일공팔,803123,9.92,https://comic.naver.com/webtoon/list?titleId=803123
87,mon,중독연구소,740132,김택기,330839,9.85,https://comic.naver.com/webtoon/list?titleId=740132
88,mon,디나운스,789591,윤예,353227,9.78,https://comic.naver.com/webtoon/list?titleId=789591
89,mon,별을 쫓는 소년들,786979,HYBE,352114,9.02,https://comic.naver.com/webtoon/list?titleId=786979
90,mon,오로지 오로라,764623,홍달,342377,9.89,https://comic.naver.com/webtoon/list?titleId=764623
91,mon,행운을 부탁해!,799868,해롱,358099,9.86,https://comic.naver.com/webtoon/list?titleId=799868
