index,day,titleName,titleID,authorName,authorID,rating,url
78,fri,"행운을 빌어요, 용사님!",775334,송현주,347377,9.90,https://comic.naver.com/webtoon/list?titleId=775334
79,fri,하나는 적고 둘은 너무 많아,801773,젤리피쉬 / 손모모,801773,9.76,https://comic.naver.com/webtoon/list?titleId=801773
80,fri,크림슨 하트,802733,HYBE,352114,9.66,https://comic.naver.com/webtoon/list?titleId=802733
81,fri,애증화음,803371,전구,359835,9.94,https://comic.naver.com/webtoon/list?titleId=803371
82,fri,천상의 주인,798622,권러프 / MOOHAK,798622,9.76,https://comic.naver.com/webtoon/list?titleId=798622
83,fri,신의 최애캐,802578,김찹쌀,359393,9.70,https://comic.naver.com/webtoon/list?titleId=802578
84,fri,기억해줘,801699,BD / 왈치,801699,9.91,https://comic.naver.com/webtoon/list?titleId=801699
85,fri,세라는 망돌,802359,햇살,359300,9.38,https://comic.naver.com/webtoon/list?titleId=802359
86,fri,서울시 천사주의,799478,안민,357806,9.93,https://comic.naver.com/webtoon/list?titleId=799478
87,fri,너에게 입덕중,799226,카레 / 새우,799226,9.89,https://comic.naver.com/webtoon/list?titleId=799226
