index,day,titleName,titleID,authorName,authorID,rating,url
68,sun,손 안의 안단테,799509,나윤희,302692,9.97,https://comic.naver.com/webtoon/list?titleId=799509
69,sun,DARK MOON: 달의 제단,786973,HYBE,352114,9.79,https://comic.naver.com/webtoon/list?titleId=786973
70,sun,잿더미 황후,802986,스튜디오BCW / 별보라,802986,9.91,https://comic.naver.com/webtoon/list?titleId=802986
71,sun,킬링킬러,797155,아백,330099,9.89,https://comic.naver.com/webtoon/list?titleId=797155
72,sun,사랑은 없는 것처럼,805481,carbo(도효원) / 김해담,805481,9.86,https://comic.naver.com/webtoon/list?titleId=805481
73,sun,보스의 노골적 취향,780409,팀솜사탕 / 반지은 / 시크크,780409,9.85,https://comic.naver.com/webtoon/list?titleId=780409
74,sun,블러드 리벤저,783599,고백,353471,9.81,https://comic.naver.com/webtoon/list?titleId=783599
75,sun,"아마도, 굿모닝",795041,은나 / 솜베 / 우지혜,795041,9.90,https://comic.naver.com/webtoon/list?titleId=795041
76,sun,전설의 화석,773473,청종 / 아뷰,773473,9.87,https://comic.naver.com/webtoon/list?titleId=773473
77,sun,밀실 마피아 게임,794224,WONS / 백지운 / PAN,794224,9.39,https://comic.naver.com/webtoon/list?titleId=794224
78,sun,샤인 스타,758665,김현,341507,9.95,https://comic.naver.com/webtoon/list?titleId=758665
79,sun,인생영화,803122,희나리,329941,9.70,https://comic.naver.com/webtoon/list?titleId=803122
80,sun,패션쇼,779354,로커8,349409,9.84,https://comic.naver.com/webtoon/list?titleId=779354
81,sun,네 것이었던 것,802751,아이아리 / 바밤,802751,9.55,https://comic.naver.com/webtoon/list?titleId=802751
82,sun,마섹남 - 마술하는 섹시한 남자,796894,랑또 / 티르스 / 육시몬,796894,9.92,https://comic.naver.com/webtoon/list?titleId=796894
83,sun,천년간 노려왔습니다,801428,수빈,358873,9.90,https://comic.naver.com/webtoon/list?titleId=801428
84,sun,어떤소란,799213,케첩,357775,9.77,https://comic.naver.com/webtoon/list?titleId=799213
85,sun,그림자 잡기,801277,최날,358900,9.47,https://comic.naver.com/webtoon/list?titleId=801277
